"Downloaded from https://doi.org/10.6084/m9.figshare.26970415.v1 on 06-03-2025 ,,,,",,,,
ISO3,Acronym,Year,Value,Unit
GHA,WHR-LS,2012,5.057261944,Index(0-10)
GHA,WHR-LS,2013,4.965053082,Index(0-10)
GHA,WHR-LS,2014,3.860351086,Index(0-10)
GHA,WHR-LS,2015,3.985916138,Index(0-10)
GHA,WHR-LS,2016,4.514411449,Index(0-10)
GHA,WHR-LS,2017,5.481310844,Index(0-10)
GHA,WHR-LS,2018,5.003693104,Index(0-10)
GHA,WHR-LS,2019,4.96680975,Index(0-10)
GHA,WHR-LS,2020,5.31948328,Index(0-10)
GHA,WHR-LS,2021,4.377950668,Index(0-10)
GHA,WHR-LS,2022,4.190854549,Index(0-10)
GHA,WHR-LS,2023,4.298451424,Index(0-10)
GRC,WHR-LS,2005,6.006309986,Index(0-10)
GRC,WHR-LS,2007,6.646961212,Index(0-10)
GRC,WHR-LS,2009,6.038574696,Index(0-10)
GRC,WHR-LS,2010,5.839558601,Index(0-10)
GRC,WHR-LS,2011,5.372039795,Index(0-10)
GRC,WHR-LS,2012,5.096354008,Index(0-10)
GRC,WHR-LS,2013,4.720251083,Index(0-10)
GRC,WHR-LS,2014,4.75623703,Index(0-10)
GRC,WHR-LS,2015,5.622519016,Index(0-10)
GRC,WHR-LS,2016,5.302619457,Index(0-10)
GRC,WHR-LS,2017,5.14824152,Index(0-10)
GRC,WHR-LS,2018,5.40928936,Index(0-10)
GRC,WHR-LS,2019,5.952157497,Index(0-10)
GRC,WHR-LS,2020,5.787615776,Index(0-10)
GRC,WHR-LS,2021,6.104214191,Index(0-10)
GRC,WHR-LS,2022,5.90045929,Index(0-10)
GRC,WHR-LS,2023,5.796062946,Index(0-10)
GTM,WHR-LS,2006,5.901429176,Index(0-10)
GTM,WHR-LS,2007,6.329581261,Index(0-10)
GTM,WHR-LS,2008,6.414494514,Index(0-10)
GTM,WHR-LS,2009,6.451916218,Index(0-10)
GTM,WHR-LS,2010,6.289748669,Index(0-10)
GTM,WHR-LS,2011,5.743353844,Index(0-10)
GTM,WHR-LS,2012,5.855717182,Index(0-10)
GTM,WHR-LS,2013,5.984601498,Index(0-10)
GTM,WHR-LS,2014,6.536030769,Index(0-10)
GTM,WHR-LS,2015,6.464986801,Index(0-10)
GTM,WHR-LS,2016,6.358916283,Index(0-10)
GTM,WHR-LS,2017,6.325118542,Index(0-10)
GTM,WHR-LS,2018,6.626591682,Index(0-10)
GTM,WHR-LS,2019,6.262175083,Index(0-10)
GTM,WHR-LS,2022,6.150331497,Index(0-10)
GTM,WHR-LS,2023,6.421293736,Index(0-10)
GIN,WHR-LS,2011,4.044569492,Index(0-10)
GIN,WHR-LS,2012,3.651554823,Index(0-10)
GIN,WHR-LS,2013,3.901793003,Index(0-10)
GIN,WHR-LS,2014,3.4124825,Index(0-10)
GIN,WHR-LS,2015,3.504693508,Index(0-10)
GIN,WHR-LS,2016,3.602854729,Index(0-10)
GIN,WHR-LS,2017,4.873722553,Index(0-10)
GIN,WHR-LS,2018,5.25222683,Index(0-10)
GIN,WHR-LS,2019,4.76768446,Index(0-10)
GIN,WHR-LS,2020,4.972168446,Index(0-10)
GIN,WHR-LS,2021,4.944539547,Index(0-10)
GIN,WHR-LS,2022,5.317492962,Index(0-10)
GIN,WHR-LS,2023,4.827179909,Index(0-10)
GUY,WHR-LS,2007,5.992826462,Index(0-10)
HTI,WHR-LS,2006,3.754156113,Index(0-10)
HTI,WHR-LS,2008,3.846329212,Index(0-10)
HTI,WHR-LS,2010,3.76599884,Index(0-10)
HTI,WHR-LS,2011,4.844573975,Index(0-10)
HTI,WHR-LS,2012,4.413475037,Index(0-10)
HTI,WHR-LS,2013,4.62196207,Index(0-10)
HTI,WHR-LS,2014,3.888778448,Index(0-10)
HTI,WHR-LS,2015,3.569762468,Index(0-10)
HTI,WHR-LS,2016,3.352300167,Index(0-10)
HTI,WHR-LS,2017,3.823865652,Index(0-10)
HTI,WHR-LS,2018,3.614928007,Index(0-10)
HND,WHR-LS,2006,5.396519661,Index(0-10)
HND,WHR-LS,2007,5.09715414,Index(0-10)
HND,WHR-LS,2008,5.420331001,Index(0-10)
HND,WHR-LS,2009,6.033189297,Index(0-10)
HND,WHR-LS,2010,5.866131306,Index(0-10)
HND,WHR-LS,2011,4.961031437,Index(0-10)
HND,WHR-LS,2012,4.602218151,Index(0-10)
HND,WHR-LS,2013,4.713358402,Index(0-10)
HND,WHR-LS,2014,5.055726051,Index(0-10)
HND,WHR-LS,2015,4.845436573,Index(0-10)
HND,WHR-LS,2016,5.648154736,Index(0-10)
HND,WHR-LS,2017,6.019985676,Index(0-10)
HND,WHR-LS,2018,5.908423901,Index(0-10)
HND,WHR-LS,2019,5.930051327,Index(0-10)
HND,WHR-LS,2021,6.113636017,Index(0-10)
HND,WHR-LS,2022,5.931803703,Index(0-10)
HND,WHR-LS,2023,5.860568047,Index(0-10)
HKG,WHR-LS,2006,5.511187077,Index(0-10)
HKG,WHR-LS,2008,5.137261868,Index(0-10)
HKG,WHR-LS,2009,5.397055626,Index(0-10)
HKG,WHR-LS,2010,5.642834663,Index(0-10)
HKG,WHR-LS,2011,5.474010944,Index(0-10)
HKG,WHR-LS,2012,5.483764648,Index(0-10)
HKG,WHR-LS,2014,5.458050728,Index(0-10)
HKG,WHR-LS,2016,5.498420715,Index(0-10)
HKG,WHR-LS,2017,5.362474918,Index(0-10)
HKG,WHR-LS,2019,5.659317017,Index(0-10)
HKG,WHR-LS,2020,5.295341492,Index(0-10)
HKG,WHR-LS,2021,5.321550846,Index(0-10)
HKG,WHR-LS,2022,5.311294079,Index(0-10)
HUN,WHR-LS,2005,5.193933487,Index(0-10)
HUN,WHR-LS,2007,4.953917027,Index(0-10)
HUN,WHR-LS,2009,4.894600391,Index(0-10)
HUN,WHR-LS,2010,4.725132465,Index(0-10)
HUN,WHR-LS,2011,4.917602539,Index(0-10)
HUN,WHR-LS,2012,4.683358192,Index(0-10)
HUN,WHR-LS,2013,4.914466858,Index(0-10)
HUN,WHR-LS,2014,5.18056345,Index(0-10)
HUN,WHR-LS,2015,5.34438324,Index(0-10)
HUN,WHR-LS,2016,5.448901653,Index(0-10)
HUN,WHR-LS,2017,6.065038681,Index(0-10)
HUN,WHR-LS,2018,5.935770988,Index(0-10)
HUN,WHR-LS,2019,6.000259876,Index(0-10)
HUN,WHR-LS,2020,6.038049698,Index(0-10)
HUN,WHR-LS,2021,6.226647854,Index(0-10)
HUN,WHR-LS,2022,5.861183167,Index(0-10)
HUN,WHR-LS,2023,5.965178013,Index(0-10)
ISL,WHR-LS,2008,6.888284206,Index(0-10)
ISL,WHR-LS,2012,7.590660095,Index(0-10)
ISL,WHR-LS,2013,7.501394272,Index(0-10)
ISL,WHR-LS,2015,7.498070717,Index(0-10)
ISL,WHR-LS,2016,7.510034561,Index(0-10)
ISL,WHR-LS,2017,7.476213932,Index(0-10)
ISL,WHR-LS,2019,7.532504559,Index(0-10)
ISL,WHR-LS,2020,7.575489521,Index(0-10)
ISL,WHR-LS,2021,7.564624786,Index(0-10)
ISL,WHR-LS,2022,7.448794365,Index(0-10)
ISL,WHR-LS,2023,7.561609268,Index(0-10)
IND,WHR-LS,2006,5.348258972,Index(0-10)
IND,WHR-LS,2007,5.02679348,Index(0-10)
IND,WHR-LS,2008,5.145833015,Index(0-10)
IND,WHR-LS,2009,4.521517754,Index(0-10)
IND,WHR-LS,2010,4.989277363,Index(0-10)
IND,WHR-LS,2011,4.634871483,Index(0-10)
IND,WHR-LS,2012,4.720146656,Index(0-10)
IND,WHR-LS,2013,4.427788734,Index(0-10)
IND,WHR-LS,2014,4.424379349,Index(0-10)
IND,WHR-LS,2015,4.342079163,Index(0-10)
IND,WHR-LS,2016,4.179177284,Index(0-10)
IND,WHR-LS,2017,4.046111107,Index(0-10)
IND,WHR-LS,2018,3.818068743,Index(0-10)
IND,WHR-LS,2019,3.24876976,Index(0-10)
IND,WHR-LS,2020,4.223865509,Index(0-10)
IND,WHR-LS,2021,3.558253765,Index(0-10)
IND,WHR-LS,2022,3.929816246,Index(0-10)
IND,WHR-LS,2023,4.676008701,Index(0-10)
IDN,WHR-LS,2006,4.946978092,Index(0-10)
IDN,WHR-LS,2007,5.101213932,Index(0-10)
IDN,WHR-LS,2008,4.815309525,Index(0-10)
IDN,WHR-LS,2009,5.472361088,Index(0-10)
IDN,WHR-LS,2010,5.457299232,Index(0-10)
IDN,WHR-LS,2011,5.172608376,Index(0-10)
IDN,WHR-LS,2012,5.36777401,Index(0-10)
IDN,WHR-LS,2013,5.292237759,Index(0-10)
IDN,WHR-LS,2014,5.597375393,Index(0-10)
IDN,WHR-LS,2015,5.04279995,Index(0-10)
IDN,WHR-LS,2016,5.136325359,Index(0-10)
IDN,WHR-LS,2017,5.098401546,Index(0-10)
IDN,WHR-LS,2018,5.340295792,Index(0-10)
IDN,WHR-LS,2019,5.346512794,Index(0-10)
IDN,WHR-LS,2020,4.828147411,Index(0-10)
IDN,WHR-LS,2021,5.43317318,Index(0-10)
IDN,WHR-LS,2022,5.584685802,Index(0-10)
IDN,WHR-LS,2023,5.694869518,Index(0-10)
IRN,WHR-LS,2005,5.308190346,Index(0-10)
IRN,WHR-LS,2007,5.336371422,Index(0-10)
IRN,WHR-LS,2008,5.128988266,Index(0-10)
IRN,WHR-LS,2011,4.767507076,Index(0-10)
IRN,WHR-LS,2012,4.608927727,Index(0-10)
IRN,WHR-LS,2013,5.139579296,Index(0-10)
IRN,WHR-LS,2014,4.682224274,Index(0-10)
IRN,WHR-LS,2015,4.749955654,Index(0-10)
IRN,WHR-LS,2016,4.652730942,Index(0-10)
IRN,WHR-LS,2017,4.716783047,Index(0-10)
IRN,WHR-LS,2018,4.278117657,Index(0-10)
IRN,WHR-LS,2019,5.006145954,Index(0-10)
IRN,WHR-LS,2020,4.864528179,Index(0-10)
IRN,WHR-LS,2021,4.78781414,Index(0-10)
IRN,WHR-LS,2022,4.976995468,Index(0-10)
IRN,WHR-LS,2023,5.004280567,Index(0-10)
IRQ,WHR-LS,2008,4.589844704,Index(0-10)
IRQ,WHR-LS,2009,4.775316715,Index(0-10)
IRQ,WHR-LS,2010,5.065462112,Index(0-10)
IRQ,WHR-LS,2011,4.725366116,Index(0-10)
IRQ,WHR-LS,2012,4.659508705,Index(0-10)
IRQ,WHR-LS,2013,4.725017071,Index(0-10)
IRQ,WHR-LS,2014,4.541502476,Index(0-10)
IRQ,WHR-LS,2015,4.493377209,Index(0-10)
IRQ,WHR-LS,2016,4.412537098,Index(0-10)
IRQ,WHR-LS,2017,4.462399006,Index(0-10)
IRQ,WHR-LS,2018,4.8864007,Index(0-10)
IRQ,WHR-LS,2020,4.78516531,Index(0-10)
IRQ,WHR-LS,2021,5.093667984,Index(0-10)
IRQ,WHR-LS,2022,4.927995682,Index(0-10)
IRQ,WHR-LS,2023,5.475371838,Index(0-10)
IRL,WHR-LS,2006,7.144246578,Index(0-10)
IRL,WHR-LS,2008,7.568029881,Index(0-10)
IRL,WHR-LS,2009,7.045911312,Index(0-10)
IRL,WHR-LS,2010,7.257389545,Index(0-10)
IRL,WHR-LS,2011,7.006904125,Index(0-10)
IRL,WHR-LS,2012,6.964645386,Index(0-10)
IRL,WHR-LS,2013,6.760085106,Index(0-10)
IRL,WHR-LS,2014,7.018379211,Index(0-10)
IRL,WHR-LS,2015,6.830125332,Index(0-10)
IRL,WHR-LS,2016,7.04073143,Index(0-10)
IRL,WHR-LS,2017,7.060155392,Index(0-10)
IRL,WHR-LS,2018,6.962335587,Index(0-10)
IRL,WHR-LS,2019,7.254841328,Index(0-10)
IRL,WHR-LS,2020,7.034930706,Index(0-10)
IRL,WHR-LS,2021,6.827651978,Index(0-10)
IRL,WHR-LS,2022,6.869863987,Index(0-10)
IRL,WHR-LS,2023,6.816531181,Index(0-10)
ISR,WHR-LS,2006,7.173417091,Index(0-10)
ISR,WHR-LS,2007,6.841114998,Index(0-10)
ISR,WHR-LS,2008,7.261261463,Index(0-10)
ISR,WHR-LS,2009,7.352979183,Index(0-10)
ISR,WHR-LS,2010,7.358916283,Index(0-10)
ISR,WHR-LS,2011,7.433147907,Index(0-10)
ISR,WHR-LS,2012,7.110854626,Index(0-10)
ISR,WHR-LS,2013,7.320563316,Index(0-10)
ISR,WHR-LS,2014,7.400570393,Index(0-10)
ISR,WHR-LS,2015,7.07941103,Index(0-10)
ISR,WHR-LS,2016,7.159010887,Index(0-10)
ISR,WHR-LS,2017,7.331036091,Index(0-10)
ISR,WHR-LS,2018,6.92717886,Index(0-10)
ISR,WHR-LS,2019,7.331779957,Index(0-10)
ISR,WHR-LS,2020,7.194928169,Index(0-10)
ISR,WHR-LS,2021,7.577528,Index(0-10)
ISR,WHR-LS,2022,7.662397385,Index(0-10)
ISR,WHR-LS,2023,6.783402443,Index(0-10)
ITA,WHR-LS,2005,6.853783607,Index(0-10)
ITA,WHR-LS,2007,6.574412346,Index(0-10)
ITA,WHR-LS,2008,6.779774189,Index(0-10)
ITA,WHR-LS,2009,6.333800316,Index(0-10)
ITA,WHR-LS,2010,6.354238033,Index(0-10)
ITA,WHR-LS,2011,6.057086468,Index(0-10)
ITA,WHR-LS,2012,5.839313984,Index(0-10)
ITA,WHR-LS,2013,6.009373665,Index(0-10)
ITA,WHR-LS,2014,6.026585102,Index(0-10)
ITA,WHR-LS,2015,5.847683907,Index(0-10)
ITA,WHR-LS,2016,5.95452404,Index(0-10)
ITA,WHR-LS,2017,6.198870182,Index(0-10)
ITA,WHR-LS,2018,6.516526699,Index(0-10)
ITA,WHR-LS,2019,6.445416927,Index(0-10)
ITA,WHR-LS,2020,6.488356113,Index(0-10)
ITA,WHR-LS,2021,6.4667449,Index(0-10)
ITA,WHR-LS,2022,6.258476734,Index(0-10)
ITA,WHR-LS,2023,6.245111942,Index(0-10)
CIV,WHR-LS,2009,4.197181702,Index(0-10)
CIV,WHR-LS,2013,3.739365578,Index(0-10)
CIV,WHR-LS,2014,3.570368528,Index(0-10)
CIV,WHR-LS,2015,4.445038795,Index(0-10)
CIV,WHR-LS,2016,4.542545795,Index(0-10)
CIV,WHR-LS,2017,5.037734985,Index(0-10)
CIV,WHR-LS,2018,5.26837492,Index(0-10)
CIV,WHR-LS,2019,5.392012119,Index(0-10)
CIV,WHR-LS,2020,5.256503582,Index(0-10)
CIV,WHR-LS,2021,5.055806637,Index(0-10)
CIV,WHR-LS,2022,4.84867382,Index(0-10)
CIV,WHR-LS,2023,5.336585522,Index(0-10)
JAM,WHR-LS,2006,6.207881927,Index(0-10)
JAM,WHR-LS,2011,5.374446392,Index(0-10)
JAM,WHR-LS,2013,5.708886623,Index(0-10)
JAM,WHR-LS,2014,5.310538769,Index(0-10)
JAM,WHR-LS,2017,5.889759064,Index(0-10)
JAM,WHR-LS,2019,6.309238911,Index(0-10)
JAM,WHR-LS,2020,5.424990654,Index(0-10)
JAM,WHR-LS,2021,5.813733578,Index(0-10)
JAM,WHR-LS,2022,5.87018919,Index(0-10)
JPN,WHR-LS,2005,6.515817165,Index(0-10)
JPN,WHR-LS,2007,6.238197803,Index(0-10)
JPN,WHR-LS,2008,5.91067934,Index(0-10)
JPN,WHR-LS,2009,5.844999313,Index(0-10)
JPN,WHR-LS,2010,6.056752682,Index(0-10)
JPN,WHR-LS,2011,6.262793541,Index(0-10)
JPN,WHR-LS,2012,5.968216419,Index(0-10)
JPN,WHR-LS,2013,5.959361553,Index(0-10)
JPN,WHR-LS,2014,5.922620773,Index(0-10)
JPN,WHR-LS,2015,5.879684448,Index(0-10)
JPN,WHR-LS,2016,5.954650879,Index(0-10)
JPN,WHR-LS,2017,5.910676479,Index(0-10)
JPN,WHR-LS,2018,5.793575287,Index(0-10)
JPN,WHR-LS,2019,5.908039093,Index(0-10)
JPN,WHR-LS,2020,6.117963314,Index(0-10)
JPN,WHR-LS,2021,6.091324806,Index(0-10)
JPN,WHR-LS,2022,6.178009987,Index(0-10)
JPN,WHR-LS,2023,5.910115719,Index(0-10)
JOR,WHR-LS,2005,6.294660091,Index(0-10)
JOR,WHR-LS,2007,5.59805727,Index(0-10)
JOR,WHR-LS,2008,4.930058002,Index(0-10)
JOR,WHR-LS,2009,5.999859333,Index(0-10)
JOR,WHR-LS,2010,5.569942474,Index(0-10)
JOR,WHR-LS,2011,5.539327621,Index(0-10)
JOR,WHR-LS,2012,5.131996155,Index(0-10)
JOR,WHR-LS,2013,5.171952724,Index(0-10)
JOR,WHR-LS,2014,5.333021641,Index(0-10)
JOR,WHR-LS,2015,5.404593468,Index(0-10)
JOR,WHR-LS,2016,5.27128458,Index(0-10)
JOR,WHR-LS,2017,4.808082581,Index(0-10)
JOR,WHR-LS,2018,4.638933659,Index(0-10)
JOR,WHR-LS,2019,4.452548027,Index(0-10)
JOR,WHR-LS,2020,4.093991756,Index(0-10)
JOR,WHR-LS,2021,3.90914917,Index(0-10)
JOR,WHR-LS,2022,4.355606556,Index(0-10)
JOR,WHR-LS,2023,4.292033195,Index(0-10)
KAZ,WHR-LS,2006,5.475948334,Index(0-10)
KAZ,WHR-LS,2007,5.718553543,Index(0-10)
KAZ,WHR-LS,2008,5.886419773,Index(0-10)
KAZ,WHR-LS,2009,5.382563114,Index(0-10)
KAZ,WHR-LS,2010,5.514286518,Index(0-10)
KAZ,WHR-LS,2011,5.735662937,Index(0-10)
KAZ,WHR-LS,2012,5.759469509,Index(0-10)
KAZ,WHR-LS,2013,5.835483074,Index(0-10)
KAZ,WHR-LS,2014,5.970097542,Index(0-10)
KAZ,WHR-LS,2015,5.949995041,Index(0-10)
KAZ,WHR-LS,2016,5.533551693,Index(0-10)
KAZ,WHR-LS,2017,5.882351398,Index(0-10)
KAZ,WHR-LS,2018,6.00763607,Index(0-10)
KAZ,WHR-LS,2019,6.272268295,Index(0-10)
KAZ,WHR-LS,2020,6.168269157,Index(0-10)
KAZ,WHR-LS,2021,6.259634018,Index(0-10)
KAZ,WHR-LS,2022,6.006279469,Index(0-10)
KAZ,WHR-LS,2023,6.299432755,Index(0-10)
KEN,WHR-LS,2006,4.223234177,Index(0-10)
KEN,WHR-LS,2007,4.575657845,Index(0-10)
KEN,WHR-LS,2008,4.015274525,Index(0-10)
KEN,WHR-LS,2009,4.270434856,Index(0-10)
KEN,WHR-LS,2010,4.255859375,Index(0-10)
KEN,WHR-LS,2011,4.405310154,Index(0-10)
KEN,WHR-LS,2012,4.547335148,Index(0-10)
KEN,WHR-LS,2013,3.795383215,Index(0-10)
KEN,WHR-LS,2014,4.904579639,Index(0-10)
KEN,WHR-LS,2015,4.357617855,Index(0-10)
KEN,WHR-LS,2016,4.396127701,Index(0-10)
KEN,WHR-LS,2017,4.475654125,Index(0-10)
KEN,WHR-LS,2018,4.655702591,Index(0-10)
KEN,WHR-LS,2019,4.618850231,Index(0-10)
KEN,WHR-LS,2020,4.546584129,Index(0-10)
KEN,WHR-LS,2021,4.464540958,Index(0-10)
KEN,WHR-LS,2022,4.447946548,Index(0-10)
KEN,WHR-LS,2023,4.496229172,Index(0-10)
XKX,WHR-LS,2007,5.103906155,Index(0-10)
XKX,WHR-LS,2008,5.521659851,Index(0-10)
XKX,WHR-LS,2009,5.891432762,Index(0-10)
XKX,WHR-LS,2010,5.17660141,Index(0-10)
XKX,WHR-LS,2011,4.859501839,Index(0-10)
XKX,WHR-LS,2012,5.639588356,Index(0-10)
XKX,WHR-LS,2013,6.125758171,Index(0-10)
XKX,WHR-LS,2014,5.000375271,Index(0-10)
XKX,WHR-LS,2015,5.077460766,Index(0-10)
XKX,WHR-LS,2016,5.759412289,Index(0-10)
XKX,WHR-LS,2017,6.149199963,Index(0-10)
XKX,WHR-LS,2018,6.391825676,Index(0-10)
XKX,WHR-LS,2019,6.425144196,Index(0-10)
XKX,WHR-LS,2020,6.294414043,Index(0-10)
XKX,WHR-LS,2021,6.648499489,Index(0-10)
XKX,WHR-LS,2022,6.159853458,Index(0-10)
XKX,WHR-LS,2023,6.877792835,Index(0-10)
KWT,WHR-LS,2006,6.075547218,Index(0-10)
KWT,WHR-LS,2009,6.585246086,Index(0-10)
KWT,WHR-LS,2010,6.798151016,Index(0-10)
KWT,WHR-LS,2011,6.377699375,Index(0-10)
KWT,WHR-LS,2012,6.221094608,Index(0-10)
KWT,WHR-LS,2013,6.480031013,Index(0-10)
KWT,WHR-LS,2014,6.180138588,Index(0-10)
KWT,WHR-LS,2015,6.146031857,Index(0-10)
KWT,WHR-LS,2016,5.947194576,Index(0-10)
KWT,WHR-LS,2017,6.093905449,Index(0-10)
KWT,WHR-LS,2019,6.106119633,Index(0-10)
KWT,WHR-LS,2022,6.757829189,Index(0-10)
KWT,WHR-LS,2023,7.130284309,Index(0-10)
KGZ,WHR-LS,2006,4.641398907,Index(0-10)
KGZ,WHR-LS,2007,4.697761536,Index(0-10)
KGZ,WHR-LS,2008,4.736588001,Index(0-10)
KGZ,WHR-LS,2009,5.06905365,Index(0-10)
KGZ,WHR-LS,2010,4.996410847,Index(0-10)
KGZ,WHR-LS,2011,4.921049118,Index(0-10)
KGZ,WHR-LS,2012,5.207785606,Index(0-10)
KGZ,WHR-LS,2013,5.40242672,Index(0-10)
KGZ,WHR-LS,2014,5.252192974,Index(0-10)
KGZ,WHR-LS,2015,4.905375957,Index(0-10)
KGZ,WHR-LS,2016,4.856534004,Index(0-10)
KGZ,WHR-LS,2017,5.629536629,Index(0-10)
KGZ,WHR-LS,2018,5.297383308,Index(0-10)
KGZ,WHR-LS,2019,5.685220718,Index(0-10)
KGZ,WHR-LS,2020,6.249586105,Index(0-10)
KGZ,WHR-LS,2021,5.563699722,Index(0-10)
KGZ,WHR-LS,2022,5.667840958,Index(0-10)
KGZ,WHR-LS,2023,5.909509182,Index(0-10)
LAO,WHR-LS,2006,5.076225758,Index(0-10)
LAO,WHR-LS,2007,5.363854885,Index(0-10)
LAO,WHR-LS,2008,5.044098854,Index(0-10)
LAO,WHR-LS,2011,4.703749657,Index(0-10)
LAO,WHR-LS,2012,4.876084805,Index(0-10)
LAO,WHR-LS,2017,4.623140812,Index(0-10)
LAO,WHR-LS,2018,4.85940218,Index(0-10)
LAO,WHR-LS,2019,5.196856022,Index(0-10)
LAO,WHR-LS,2020,5.284390926,Index(0-10)
LAO,WHR-LS,2021,4.926521778,Index(0-10)
LAO,WHR-LS,2022,4.96165657,Index(0-10)
LAO,WHR-LS,2023,5.486371994,Index(0-10)
LVA,WHR-LS,2006,4.70950222,Index(0-10)
LVA,WHR-LS,2007,4.666971684,Index(0-10)
LVA,WHR-LS,2008,5.145375252,Index(0-10)
LVA,WHR-LS,2009,4.668910503,Index(0-10)
LVA,WHR-LS,2011,4.966811657,Index(0-10)
LVA,WHR-LS,2012,5.125025272,Index(0-10)
LVA,WHR-LS,2013,5.069770336,Index(0-10)
LVA,WHR-LS,2014,5.729115486,Index(0-10)
LVA,WHR-LS,2015,5.880597591,Index(0-10)
LVA,WHR-LS,2016,5.940446377,Index(0-10)
LVA,WHR-LS,2017,5.977817535,Index(0-10)
LVA,WHR-LS,2018,5.901154041,Index(0-10)
LVA,WHR-LS,2019,5.969753742,Index(0-10)
LVA,WHR-LS,2020,6.229008675,Index(0-10)
LVA,WHR-LS,2021,6.353090763,Index(0-10)
LVA,WHR-LS,2022,6.054838181,Index(0-10)
LVA,WHR-LS,2023,6.29564476,Index(0-10)
LBN,WHR-LS,2005,5.49124527,Index(0-10)
LBN,WHR-LS,2006,4.653103828,Index(0-10)
LBN,WHR-LS,2008,4.594851017,Index(0-10)
LBN,WHR-LS,2009,5.205998898,Index(0-10)
LBN,WHR-LS,2010,5.031899452,Index(0-10)
LBN,WHR-LS,2011,5.187571526,Index(0-10)
LBN,WHR-LS,2012,4.572566986,Index(0-10)
LBN,WHR-LS,2013,4.983288765,Index(0-10)
LBN,WHR-LS,2014,5.233025551,Index(0-10)
LBN,WHR-LS,2015,5.171971321,Index(0-10)
LBN,WHR-LS,2016,5.27072382,Index(0-10)
LBN,WHR-LS,2017,5.153989792,Index(0-10)
LBN,WHR-LS,2018,5.167186737,Index(0-10)
LBN,WHR-LS,2019,4.024219513,Index(0-10)
LBN,WHR-LS,2020,2.633752584,Index(0-10)
LBN,WHR-LS,2021,2.178809404,Index(0-10)
LBN,WHR-LS,2022,2.352427721,Index(0-10)
LBN,WHR-LS,2023,3.587908268,Index(0-10)
LSO,WHR-LS,2011,4.89751482,Index(0-10)
LSO,WHR-LS,2016,3.808204889,Index(0-10)
LSO,WHR-LS,2017,3.795300722,Index(0-10)
LSO,WHR-LS,2019,3.5117805,Index(0-10)
LSO,WHR-LS,2022,3.186162472,Index(0-10)
LBR,WHR-LS,2007,3.701401234,Index(0-10)
LBR,WHR-LS,2008,4.221354008,Index(0-10)
LBR,WHR-LS,2010,4.196063042,Index(0-10)
LBR,WHR-LS,2014,4.571419239,Index(0-10)
LBR,WHR-LS,2015,2.701591253,Index(0-10)
LBR,WHR-LS,2016,3.354676008,Index(0-10)
LBR,WHR-LS,2017,4.424490929,Index(0-10)
LBR,WHR-LS,2018,4.134852886,Index(0-10)
LBR,WHR-LS,2019,5.121460915,Index(0-10)
LBR,WHR-LS,2022,4.04226017,Index(0-10)
LBR,WHR-LS,2023,4.493915081,Index(0-10)
LBY,WHR-LS,2012,5.754394054,Index(0-10)
LBY,WHR-LS,2015,5.615404606,Index(0-10)
LBY,WHR-LS,2016,5.43358326,Index(0-10)
LBY,WHR-LS,2017,5.646852493,Index(0-10)
LBY,WHR-LS,2018,5.493977547,Index(0-10)
LBY,WHR-LS,2019,5.33022213,Index(0-10)
LBY,WHR-LS,2022,5.760273933,Index(0-10)
LBY,WHR-LS,2023,5.970288754,Index(0-10)
LTU,WHR-LS,2006,5.954442978,Index(0-10)
LTU,WHR-LS,2007,5.80828476,Index(0-10)
LTU,WHR-LS,2008,5.553925991,Index(0-10)
LTU,WHR-LS,2009,5.466920853,Index(0-10)
LTU,WHR-LS,2010,5.065824986,Index(0-10)
LTU,WHR-LS,2011,5.43243742,Index(0-10)
LTU,WHR-LS,2012,5.771037102,Index(0-10)
LTU,WHR-LS,2013,5.595689297,Index(0-10)
LTU,WHR-LS,2014,6.125723839,Index(0-10)
LTU,WHR-LS,2015,5.711378098,Index(0-10)
LTU,WHR-LS,2016,5.865552425,Index(0-10)
LTU,WHR-LS,2017,6.272940636,Index(0-10)
LTU,WHR-LS,2018,6.308878899,Index(0-10)
LTU,WHR-LS,2019,6.064097881,Index(0-10)
LTU,WHR-LS,2020,6.39137888,Index(0-10)
LTU,WHR-LS,2021,6.864572525,Index(0-10)
LTU,WHR-LS,2022,7.037577152,Index(0-10)
LTU,WHR-LS,2023,6.552654266,Index(0-10)
LUX,WHR-LS,2009,6.957920074,Index(0-10)
LUX,WHR-LS,2010,7.097251892,Index(0-10)
LUX,WHR-LS,2011,7.101400375,Index(0-10)
LUX,WHR-LS,2012,6.964097023,Index(0-10)
LUX,WHR-LS,2013,7.130809307,Index(0-10)
LUX,WHR-LS,2014,6.89112711,Index(0-10)
LUX,WHR-LS,2015,6.701571465,Index(0-10)
LUX,WHR-LS,2016,6.967340946,Index(0-10)
LUX,WHR-LS,2017,7.061380863,Index(0-10)
LUX,WHR-LS,2018,7.242630959,Index(0-10)
LUX,WHR-LS,2019,7.404015541,Index(0-10)
LUX,WHR-LS,2022,7.227934837,Index(0-10)
LUX,WHR-LS,2023,7.01606226,Index(0-10)
MDG,WHR-LS,2006,3.979751348,Index(0-10)
MDG,WHR-LS,2008,4.640079021,Index(0-10)
MDG,WHR-LS,2011,4.381415367,Index(0-10)
MDG,WHR-LS,2012,3.550609589,Index(0-10)
MDG,WHR-LS,2013,3.815607071,Index(0-10)
