Indicator,Year,Population_Weighted_Avg
WHR-LS-PA,2018.0,0.6688542235396172
WHR-LS-PA,2019.0,0.6589874412868142
WHR-LS-PA,2020.0,0.6746122097284718
WHR-LS-PA,2021.0,0.6806014718109866
WHR-LS-PA,2022.0,0.6569199245544787
WHR-LS-PA,2023.0,
WHR-LS-PA,2005.0,0.6559541428165472
WHR-LS-PA,2009.0,0.6682743847057415
WHR-LS-SS,2010.0,0.91398013639273
WHR-LS-SS,2011.0,0.9138407145405014
WHR-LS-SS,2012.0,0.9062350364920637
WHR-LS-SS,2013.0,0.9022276498586231
WHR-LS-SS,2014.0,0.9010958348862259
WHR-LS-SS,2015.0,0.9038174099163822
WHR-LS-SS,2016.0,0.9078424039558668
WHR-LS-SS,2017.0,0.9007266966452165
WHR-LS-SS,2018.0,0.9078272336453652
WHR-LS-SS,2019.0,0.9054134651376248
WHR-LS-SS,2020.0,0.9194291585462553
WHR-LS-SS,2021.0,0.9013442165188453
WHR-LS-SS,2022.0,0.9000845955274519
WHR-LS-SS,2023.0,
WHR-LS-SS,2005.0,0.9350835357526361
WHR-LS-SS,2009.0,0.9054954970408182
